2.230	0
2.232	0.01
2.234	0.01
2.236	0.02
2.238	0.04
2.240	0.06
2.242	0.11
2.244	0.19
2.246	0.27
2.248	0.39
2.250	0.51
2.252	0.55
2.254	0.52
2.256	0.5
2.258	0.49
2.260	0.47
2.262	0.45
2.264	0.47
2.266	0.48
2.268	0.49
2.270	0.51
2.272	0.52
2.274	0.52
2.276	0.52
2.278	0.54
2.280	0.54
2.282	0.53
2.284	0.52
2.286	0.51
2.288	0.52
2.290	0.51
2.292	0.51
2.294	0.5
2.296	0.5
2.298	0.48
2.300	0.45
2.302	0.39
2.304	0.3
2.306	0.24
2.308	0.16
2.310	0.12
2.312	0.07
2.314	0.05
2.316	0.04
2.318	0.02
2.320	0.01
2.322	0.01
2.324	0
