1.958	0
1.960	0.01
1.962	0.01
1.964	0.02
1.966	0.04
1.968	0.07
1.970	0.1
1.972	0.2
1.974	0.34
1.976	0.44
1.978	0.53
1.980	0.56
1.982	0.53
1.984	0.51
1.986	0.5
1.988	0.5
1.990	0.51
1.992	0.53
1.994	0.54
1.996	0.56
1.998	0.58
2.000	0.59
2.002	0.59
2.004	0.6
2.006	0.6
2.008	0.6
2.010	0.6
2.012	0.6
2.014	0.59
2.016	0.58
2.018	0.57
2.020	0.58
2.022	0.58
2.024	0.59
2.026	0.59
2.028	0.59
2.030	0.54
2.032	0.4
2.034	0.32
2.036	0.2
2.038	0.1
2.040	0.08
2.042	0.05
2.044	0.03
2.046	0.02
2.048	0.01
2.050	0.01
2.052	0
