2.260	0
2.262	0.01
2.264	0.01
2.266	0.01
2.268	0.01
2.270	0.02
2.272	0.03
2.274	0.04
2.276	0.06
2.278	0.09
2.280	0.15
2.282	0.23
2.284	0.35
2.286	0.46
2.288	0.56
2.290	0.58
2.292	0.56
2.294	0.52
2.296	0.5
2.298	0.49
2.300	0.5
2.302	0.52
2.304	0.53
2.306	0.54
2.308	0.55
2.310	0.55
2.312	0.56
2.314	0.59
2.316	0.58
2.318	0.57
2.320	0.57
2.322	0.58
2.324	0.58
2.326	0.59
2.328	0.59
2.330	0.58
2.332	0.55
2.334	0.53
2.336	0.53
2.338	0.51
2.340	0.4
2.342	0.32
2.344	0.23
2.346	0.17
2.348	0.1
2.350	0.06
2.352	0.04
2.354	0.03
2.356	0.02
2.358	0.01
2.360	0.01
2.362	0
