1.982	0
1.984	0.01
1.986	0.01
1.988	0.02
1.990	0.02
1.992	0.03
1.994	0.05
1.996	0.08
1.998	0.13
2.000	0.22
2.002	0.33
2.004	0.44
2.006	0.58
2.008	0.6
2.010	0.58
2.012	0.56
2.014	0.54
2.016	0.53
2.018	0.54
2.020	0.55
2.022	0.56
2.024	0.57
2.026	0.58
2.028	0.58
2.030	0.59
2.032	0.59
2.034	0.59
2.036	0.58
2.038	0.59
2.040	0.59
2.042	0.58
2.044	0.57
2.046	0.57
2.048	0.56
2.050	0.57
2.052	0.57
2.054	0.59
2.056	0.6
2.058	0.58
2.060	0.5
2.062	0.39
2.064	0.29
2.066	0.18
2.068	0.09
2.070	0.06
2.072	0.04
2.074	0.03
2.076	0.02
2.078	0.01
2.080	0.01
2.082	0
