2.198	0
2.200	0.01
2.202	0.01
2.204	0.02
2.206	0.04
2.208	0.06
2.210	0.08
2.212	0.14
2.214	0.21
2.216	0.3
2.218	0.44
2.220	0.52
2.222	0.55
2.224	0.54
2.226	0.53
2.228	0.52
2.230	0.51
2.232	0.53
2.234	0.56
2.236	0.57
2.238	0.59
2.240	0.58
2.242	0.58
2.244	0.56
2.246	0.57
2.248	0.57
2.250	0.57
2.252	0.56
2.254	0.53
2.256	0.51
2.258	0.52
2.260	0.51
2.262	0.5
2.264	0.52
2.266	0.51
2.268	0.47
2.270	0.4
2.272	0.3
2.274	0.2
2.276	0.13
2.278	0.07
2.280	0.05
2.282	0.03
2.284	0.02
2.286	0.01
2.288	0.01
2.290	0
