2.320	0
2.322	0.01
2.324	0.01
2.326	0.02
2.328	0.02
2.330	0.03
2.332	0.04
2.334	0.06
2.336	0.09
2.338	0.16
2.340	0.21
2.342	0.3
2.344	0.39
2.346	0.43
2.348	0.45
2.350	0.44
2.352	0.44
2.354	0.45
2.356	0.47
2.358	0.47
2.360	0.48
2.362	0.5
2.364	0.49
2.366	0.5
2.368	0.52
2.370	0.5
2.372	0.51
2.374	0.53
2.376	0.5
2.378	0.5
2.380	0.51
2.382	0.49
2.384	0.48
2.386	0.48
2.388	0.48
2.390	0.49
2.392	0.5
2.394	0.51
2.396	0.49
2.398	0.4
2.400	0.3
2.402	0.2
2.404	0.12
2.406	0.08
2.408	0.05
2.410	0.03
2.412	0.02
2.414	0.01
2.416	0.01
2.418	0.01
2.420	0
