2.014	0
2.016	0.01
2.018	0.01
2.020	0.02
2.022	0.03
2.024	0.06
2.026	0.08
2.028	0.15
2.030	0.22
2.032	0.38
2.034	0.45
2.036	0.58
2.038	0.62
2.040	0.6
2.042	0.56
2.044	0.54
2.046	0.53
2.048	0.53
2.050	0.55
2.052	0.56
2.054	0.6
2.056	0.61
2.058	0.62
2.060	0.64
2.062	0.64
2.064	0.64
2.066	0.64
2.068	0.63
2.070	0.63
2.072	0.62
2.074	0.6
2.076	0.59
2.078	0.58
2.080	0.58
2.082	0.58
2.084	0.59
2.086	0.59
2.088	0.6
2.090	0.55
2.092	0.45
2.094	0.38
2.096	0.28
2.098	0.15
2.100	0.09
2.102	0.05
2.104	0.03
2.106	0.02
2.108	0.01
2.110	0.01
2.112	0
