microns throughput
0.5502999877929687 4.94566546266309e-11
0.5512999877929687 3.11663444817705e-10
0.5522999877929687 3.720109442661436e-11
0.5532999877929687 1.1048619677983869e-10
0.5542999877929687 7.785161282990498e-10
0.5552999877929687 7.780906624285361e-10
0.5562999877929687 3.970097380642404e-10
0.5572999877929687 2.8789058955700396e-10
0.5582999877929687 1.9921957313880925e-10
0.5592999877929687 9.907483309698609e-13
0.5602999877929687 1.1553108646080372e-12
0.5612999877929687 1.0896246452180075e-09
0.5622999877929687 4.733561429976882e-11
0.5632999877929687 4.748034806427298e-10
0.5642999877929687 4.778495679757307e-10
0.5652999877929688 6.013453050959928e-10
0.5662999877929688 3.2183928419348967e-10
0.5672999877929688 9.264364445639173e-11
0.5682999877929688 1.4423652460940047e-09
0.5692999877929688 1.0074265784529934e-10
0.5702999877929688 1.2469279485122014e-09
0.5712999877929688 2.7567473984425245e-10
0.5722999877929688 1.1230891694530867e-09
0.5732999877929688 1.465408741597778e-09
0.5742999877929688 2.981615387513483e-09
0.5752999877929688 1.2642580152352964e-09
0.5762999877929688 9.280601432253408e-10
0.5772999877929688 4.1396214784921124e-10
0.5782999877929688 4.700995232337139e-10
0.5792999877929688 1.8190994700603926e-09
0.5802999877929688 5.2542649534075926e-11
0.5812999877929688 7.022473815514042e-09
0.5822999877929688 8.124509999538849e-10
0.5832999877929688 2.759549799347556e-09
0.5842999877929688 5.67658803556137e-09
0.5852999877929688 1.4040030935627484e-09
0.5862999877929688 2.2449501833911036e-09
0.5872999877929688 3.8885382298917153e-10
0.5882999877929688 2.4433509817528074e-09
0.5892999877929688 2.2702097255631283e-10
0.5902999877929688 2.118368723506351e-09
0.5912999877929688 2.6616967012113996e-09
0.5922999877929688 7.293551414992844e-09
0.5932999877929688 3.3299312564614505e-09
0.5942999877929688 1.933728785793061e-09
0.5952999877929688 3.462708797170957e-09
0.5962999877929688 5.6580953177272406e-09
0.5972999877929688 1.3949437495932928e-09
0.5982999877929688 4.784577811732414e-09
0.5992999877929688 5.455058977059883e-10
0.6002999877929688 2.430467235338596e-09
0.6012999877929688 7.968051974496433e-09
0.6022999877929688 7.4270219371045236e-09
0.6032999877929688 2.043236755984018e-09
0.6042999877929688 4.98990718244083e-09
0.6052999877929688 5.449784731065608e-09
0.6062999877929688 6.158453502408488e-10
0.6072999877929688 5.996155140906898e-09
0.6082999877929688 4.0474995925380155e-09
0.6092999877929688 1.187061774736547e-11
0.6102999877929688 1.2772001198758141e-08
0.6112999877929688 1.511040652863942e-08
0.6122999877929688 8.227676321778051e-09
0.6132999877929688 5.157657235722404e-09
0.6142999877929688 1.2009823891618696e-08
0.6152999877929688 4.351257740750302e-09
0.6162999877929688 7.586059531748108e-09
0.6172999877929688 4.668881159473333e-09
0.6182999877929688 1.173455101222331e-08
0.6192999877929688 2.0274425551616452e-08
0.6202999877929688 2.4293406756617168e-08
0.6212999877929688 2.4076604656819487e-08
0.6222999877929688 2.4018590217128545e-08
0.6232999877929688 2.0161248187402387e-08
0.6242999877929688 1.1931837758915221e-08
0.6252999877929688 2.242832680303675e-08
0.6262999877929688 2.6428406319718737e-08
