microns throughput
2.0004663860000003 3.407102940112512e-12
2.002074478 3.030973667494527e-12
2.00368257 2.6893176011327684e-12
2.005290662 2.2621811078026778e-12
2.006898754 1.9617124968749504e-12
2.008506846 1.844577287064906e-12
2.010114938 1.6707222746953042e-12
2.01172303 1.3584045047075728e-12
2.013331122 1.1354068330443905e-12
2.014939214 1.4996107856676115e-12
2.016547306 1.7120940057041825e-12
2.018155398 1.5373815143191692e-12
2.01976349 1.0319784490818729e-12
2.021371582 7.660009615622575e-13
2.022979674 6.894569619980466e-13
2.0245877660000002 7.009888888605638e-13
2.026195858 5.765731690948965e-13
2.027803949 4.790612797242458e-13
2.029412041 3.2828017647585626e-13
2.031020133 2.1327031486181475e-13
2.032628225 1.0662587745418078e-13
2.034236317 5.956998818412272e-14
2.035844409 1.2548977654178409e-14
2.037452501 8.382493133345733e-14
2.039060593 2.3385595806496984e-13
2.040668685 2.428763198504468e-13
2.042276777 2.560073614810481e-14
2.0438848689999998 2.4536869179014817e-15
2.045492961 5.083928731716662e-15
2.047101053 1.1163640946114846e-13
2.0487091449999997 3.7907107027528534e-13
2.0503172370000002 5.616357932865889e-13
2.0519253290000004 8.870455278362295e-13
2.053533421 1.283128708976862e-12
2.055141513 9.544580762291678e-13
2.056749605 7.958258355025155e-13
2.058357697 7.430184118848065e-13
2.059965788 7.954337175374666e-13
2.06157388 9.243390024145603e-13
2.0631819719999998 1.0965425297959489e-12
2.064790064 1.1230618518918595e-12
2.066398156 1.0181853028765047e-12
2.068006248 7.344860094460816e-13
2.06961434 5.673219038659082e-13
2.071222432 6.055026067891491e-13
2.072830524 8.902214942394584e-13
2.074438616 8.975644970055804e-13
2.076046708 8.964620967084347e-13
2.0776548 1.7199904137174144e-12
2.079262892 2.0868372117888852e-12
2.080870984 2.4992450152480202e-12
2.0824790760000003 2.5500306098636483e-12
2.084087168 2.2706557666266606e-12
2.08569526 2.34616895145168e-12
2.0873033519999997 2.603712210697813e-12
2.088911444 3.287449074444549e-12
2.090519536 4.187414505003172e-12
2.092127627 4.382723978066053e-12
2.0937357189999997 4.625546817159627e-12
2.0953438110000002 3.1422802441558393e-12
2.0969519030000003 2.5952997900501865e-12
2.098559995 5.9254864883053015e-12
2.100168087 1.0834815361985444e-11
2.101776179 1.461224671201244e-11
2.103384271 1.730353360013291e-11
2.104992363 2.1202779687864498e-11
2.1066004549999997 2.5817255641010875e-11
2.1082085470000003 2.6545527204857183e-11
2.109816639 1.880549091540272e-11
2.111424731 9.337517925218231e-12
2.113032823 3.7959941134069565e-12
2.114640915 3.69604036174926e-12
2.116249007 4.902018815468441e-12
2.1178570989999996 4.2924566318194e-12
2.1194651909999997 2.3088921445827973e-12
2.1210732830000003 4.3959935942894773e-13
2.122681375 2.7447774563379956e-13
2.124289466 9.361999223024575e-13
2.125897558 5.345431712930082e-13
2.1275056500000002 1.8552196925789647e-13
2.129113742 1.4359949147120604e-13
2.130721834 1.3947464824465205e-13
2.1323299259999997 1.4388683837326758e-13
2.133938018 1.890434538306482e-13
2.1355461100000004 2.6028498126947876e-13
2.137154202 1.6198219484687758e-13
2.138762294 1.240338537610063e-13
2.140370386 1.2116235481258664e-13
2.141978478 1.1927149109615416e-13
