microns throughput
0.5504000244140625 3.1061988369039536e-10
0.5514000244140626 2.2369050035235403e-10
0.5524000244140626 3.5299130949154684e-10
0.5534000244140626 7.856540588042522e-10
0.5544000244140626 7.506039154044229e-10
0.5554000244140626 1.0544157911722624e-09
0.5564000244140626 7.220681091837136e-10
0.5574000244140624 5.946043867423931e-10
0.5584000244140624 4.295539952132164e-10
0.5594000244140624 4.758918161548172e-10
0.5604000244140624 8.564699677613025e-10
0.5614000244140624 8.579387911108482e-10
0.5624000244140624 5.058732802384552e-10
0.5634000244140625 3.4222569031746716e-11
0.5644000244140625 2.275014471358387e-11
0.5654000244140625 1.202504749898222e-10
0.5664000244140625 6.027011474946995e-10
0.5674000244140625 6.065753990084729e-10
0.5684000244140625 9.761734151701066e-10
0.5694000244140625 8.266448108422155e-10
0.5704000244140625 7.75717790233312e-10
0.5714000244140625 4.694652629935433e-10
0.5724000244140625 1.241190027411011e-09
0.5734000244140625 1.965195691652813e-09
0.5744000244140625 1.8367609731140322e-09
0.5754000244140625 1.7458750868520869e-09
0.5764000244140625 1.7899927919423745e-09
0.5774000244140625 2.8644623491934267e-09
0.5784000244140625 1.6732964011617488e-09
0.5794000244140625 2.0038525594891458e-09
0.5804000244140625 2.000900296691869e-09
0.5814000244140625 2.5098904371635338e-09
0.5824000244140625 1.338640706153586e-09
0.5834000244140625 2.6883718143854915e-09
0.5844000244140625 6.5155401280194976e-09
0.5854000244140625 6.524555077666699e-09
0.5864000244140625 5.142389492251884e-09
0.5874000244140625 2.9394460303840543e-09
0.5884000244140625 3.2854355846287823e-09
0.5894000244140625 2.4174804968652568e-09
0.5904000244140625 6.1481505592017464e-09
0.5914000244140625 6.340704214423432e-09
0.5924000244140625 7.906064871140574e-09
0.5934000244140625 7.265367739129016e-09
0.5944000244140625 7.007729695637072e-09
0.5954000244140625 7.0072776666490905e-09
0.5964000244140625 3.719335193016372e-09
0.5974000244140625 6.33897717865221e-09
0.5984000244140625 9.179032469134309e-09
0.5994000244140625 9.738377733017002e-09
0.6004000244140625 1.6037601058753494e-08
0.6014000244140625 1.2285289201501406e-08
0.6024000244140625 8.712158768127447e-09
0.6034000244140625 8.646030862473259e-09
0.6044000244140625 8.785299009309833e-09
0.6054000244140625 8.213070089563642e-09
0.6064000244140625 8.175957556365173e-09
0.6074000244140625 9.600443899591486e-09
0.6084000244140625 1.0537872748697596e-08
0.6094000244140625 1.3116207178528889e-08
0.6104000244140625 1.5686299664580815e-08
0.6114000244140625 1.5516945697121203e-08
0.6124000244140625 1.0456890814518895e-08
0.6134000244140625 1.1164643868321864e-08
0.6144000244140625 8.742098440617293e-09
0.6154000244140625 1.140072195429322e-08
0.6164000244140625 1.0376035542016978e-08
0.6174000244140625 1.0941763838959362e-08
0.6184000244140625 1.1566072510399342e-08
0.6194000244140625 8.676490202846664e-09
0.6204000244140625 9.858411377132023e-09
0.6214000244140625 1.2965351529290421e-08
0.6224000244140625 1.652617901860336e-08
0.6234000244140625 1.579938704480204e-08
0.6244000244140625 9.416282570187708e-09
0.6254000244140625 8.357721271128584e-09
0.6264000244140625 1.1006701864953039e-08
0.6274000244140625 1.3233205288762956e-08
0.6284000244140625 9.789976015484322e-09
0.6294000244140625 6.093735514701341e-09
0.6304000244140625 1.5875924297282434e-08
0.6314000244140625 2.3920628843133472e-08
0.6324000244140625 2.5962073500415943e-08
0.6334000244140625 2.479040903155394e-08
0.6344000244140625 2.7630921692026996e-08
0.6354000244140625 2.9741973626967783e-08
0.6364000244140625 2.724478942531268e-08
0.6374000244140625 3.2605813227933434e-08
0.6384000244140625 2.9768732634919394e-08
