microns throughput
2.0004663860000003 1.1892613421125826e-15
2.002074478 5.767976897190212e-16
2.00368257 4.4240642429261746e-16
2.005290662 5.308643494588822e-16
2.006898754 1.0032501556647487e-15
2.008506846 6.917476652193666e-16
2.010114938 7.154571488990574e-16
2.01172303 5.2899354677591315e-16
2.013331122 3.793458233667077e-16
2.014939214 3.68687487852859e-16
2.016547306 6.392188230941736e-16
2.018155398 4.817528137172417e-16
2.01976349 2.2092243950147822e-16
2.021371582 2.023124297357373e-16
2.022979674 1.8949629916854075e-16
2.0245877660000002 3.0972362039328293e-16
2.026195858 3.985630485194808e-16
2.027803949 3.864663962638521e-16
2.029412041 2.9609502330437413e-16
2.031020133 1.7105356329614178e-16
2.032628225 1.1228679920769604e-16
2.034236317 1.8233312141358848e-16
2.035844409 2.2029196003523678e-16
2.037452501 2.158070727816819e-16
2.039060593 1.5553494418322898e-16
2.040668685 2.2166479844179952e-16
2.042276777 2.281510883809207e-16
2.0438848689999998 2.3800280211248747e-16
2.045492961 2.8372835410654253e-16
2.047101053 2.9143491977372904e-16
2.0487091449999997 3.5997310661667886e-16
2.0503172370000002 5.202019835395596e-16
2.0519253290000004 4.511102617034823e-16
2.053533421 4.1804310025208806e-16
2.055141513 4.672539004280867e-16
2.056749605 6.831143835491957e-16
2.058357697 9.194723104826648e-16
2.059965788 9.53191448765216e-16
2.06157388 7.892421492055572e-16
2.0631819719999998 8.414313614473118e-16
2.064790064 8.881047757410765e-16
2.066398156 9.038401768708695e-16
2.068006248 8.041344240694503e-16
2.06961434 6.706941740944176e-16
2.071222432 4.735416037374135e-16
2.072830524 4.2071913563435216e-16
2.074438616 5.648108822750485e-16
2.076046708 6.627063946581956e-16
2.0776548 9.301501900035663e-16
2.079262892 1.090381062375944e-15
2.080870984 1.4586701015182619e-15
2.0824790760000003 1.272529647064398e-15
2.084087168 1.5066416762910628e-15
2.08569526 1.3356147790162303e-15
2.0873033519999997 1.4426569137395216e-15
2.088911444 1.5963564178481807e-15
2.090519536 4.205633066112007e-15
2.092127627 4.562225646757228e-15
2.0937357189999997 6.273196083458291e-15
2.0953438110000002 5.3891200157918565e-15
2.0969519030000003 7.318282455554833e-15
2.098559995 6.636992953564046e-15
2.100168087 7.178566221473756e-15
2.101776179 6.6269499821394485e-15
2.103384271 8.122339467798547e-15
2.104992363 1.5059029848854533e-14
2.1066004549999997 1.8024150658497478e-14
2.1082085470000003 1.4576471962602528e-14
2.109816639 1.607249568014012e-14
2.111424731 1.728306702252116e-14
2.113032823 1.77347863767555e-14
2.114640915 2.5164239318755853e-14
2.116249007 2.3389361825215582e-14
2.1178570989999996 2.1968299764319847e-14
2.1194651909999997 2.1659671488569574e-14
2.1210732830000003 2.8324947550563408e-14
2.122681375 2.205201460304057e-14
2.124289466 2.694320772364719e-14
2.125897558 9.856089102930258e-15
2.1275056500000002 9.502742568623017e-15
2.129113742 8.247431818238251e-15
2.130721834 7.517697840545404e-15
2.1323299259999997 1.049089435436637e-14
2.133938018 8.919828114487556e-15
2.1355461100000004 1.2650123771079357e-14
2.137154202 1.3520984602945065e-14
2.138762294 2.0336840125501026e-14
2.140370386 1.8788215355736365e-14
2.141978478 1.8773146865322924e-14
2.14358657 1.732418987561695e-14
2.1451946619999998 1.923156713109359e-14
2.146802754 2.2807704887001736e-14
2.1484108460000004 2.5707185018663266e-14
2.150018938 2.2297519428598602e-14
2.15162703 1.7977285172635677e-14
2.153235122 1.6411347441158733e-14
2.154843214 1.5280603073116928e-14
2.156451305 2.3240994616079113e-14
2.158059397 1.488400443982902e-14
2.159667489 1.1798283482312288e-14
2.161275581 1.2590345321952449e-14
2.1628836729999996 1.5714209438058483e-14
2.164491765 1.5344617569652366e-14
2.1660998570000003 1.3302664064951037e-14
2.167707949 1.461610984141557e-14
2.169316041 1.5052827949272027e-14
2.170924133 1.685567014592728e-14
2.172532225 1.8429356130299964e-14
2.174140317 2.639576961454104e-14
2.1757484089999997 2.2477929291749382e-14
2.177356501 1.9195484716166425e-14
2.1789645930000003 2.685957734439805e-14
2.180572685 3.682442571051824e-14
2.182180777 3.54165071694767e-14
2.183788869 2.3198803552464655e-14
2.185396961 2.07582859917631e-14
2.187005053 1.8369358778062233e-14
2.1886131449999997 2.2442229737215065e-14
2.1902212359999997 2.2336499275522932e-14
2.191829328 2.004906558030264e-14
2.1934374200000004 1.9380933693930322e-14
2.195045512 2.2338214683264504e-14
2.196653604 3.207069820838191e-14
2.198261696 3.937241734790739e-14
2.199869788 4.9594987042584546e-14
2.20147788 4.791493911171238e-14
2.203085972 5.211090074683102e-14
2.204694064 5.551748119870112e-14
2.206302156 6.05961849323268e-14
2.207910248 6.631263887342045e-14
