microns throughput
0.5504000244140625 5.968557752847726e-13
0.5514000244140626 6.466201988519143e-13
0.5524000244140626 6.374615614099552e-13
0.5534000244140626 5.258662950147704e-13
0.5544000244140626 1.9663022281817933e-12
0.5554000244140626 1.1969260177792972e-12
0.5564000244140626 2.6233153683428592e-12
0.5574000244140624 1.0248146329699539e-12
0.5584000244140624 2.2598822940511707e-12
0.5594000244140624 1.0022061759718127e-12
0.5604000244140624 2.190691552322538e-12
0.5614000244140624 1.755784384620953e-12
0.5624000244140624 7.316545218318084e-13
0.5634000244140625 5.834506716140875e-13
0.5644000244140625 1.6873007322693605e-12
0.5654000244140625 1.1331846702612385e-12
0.5664000244140625 2.012374599699586e-12
0.5674000244140625 1.988255907849975e-12
0.5684000244140625 1.4275336788705152e-12
0.5694000244140625 8.337558356527992e-13
0.5704000244140625 8.09243009723535e-15
0.5714000244140625 7.531668226032597e-16
0.5724000244140625 5.335118345871411e-13
0.5734000244140625 8.29976775253796e-13
0.5744000244140625 2.160964667192167e-13
0.5754000244140625 9.268574108257298e-13
0.5764000244140625 3.730216213682327e-13
0.5774000244140625 2.0227880727617825e-15
0.5784000244140625 3.918949718768664e-12
0.5794000244140625 2.6889172738250674e-15
0.5804000244140625 5.042146767584409e-12
0.5814000244140625 6.419023478198373e-12
0.5824000244140625 3.482454628864955e-12
0.5834000244140625 2.4093391778024627e-12
0.5844000244140625 4.597557996927795e-12
0.5854000244140625 1.935476457286033e-11
0.5864000244140625 1.8776858183089884e-12
0.5874000244140625 3.5307137456754207e-12
0.5884000244140625 3.239772046671006e-11
0.5894000244140625 5.376731618391202e-12
0.5904000244140625 2.2872289824580087e-11
0.5914000244140625 7.540061476810818e-12
0.5924000244140625 6.633173123078345e-12
0.5934000244140625 2.347341770982524e-12
0.5944000244140625 3.9304510027514875e-13
0.5954000244140625 2.4230625353624166e-13
0.5964000244140625 2.5590359082621304e-12
0.5974000244140625 3.0341625606208003e-12
0.5984000244140625 6.7411350075883046e-12
0.5994000244140625 2.0348321270970129e-13
0.6004000244140625 2.2567376297173325e-12
0.6014000244140625 4.685035339483947e-12
0.6024000244140625 3.896568344622986e-12
0.6034000244140625 8.193269189934889e-12
0.6044000244140625 1.25657871616262e-12
0.6054000244140625 4.510244171885912e-12
0.6064000244140625 1.6365312361082292e-11
0.6074000244140625 8.143157434137518e-12
0.6084000244140625 1.41830080686141e-11
0.6094000244140625 1.1931468293438377e-11
0.6104000244140625 8.443716023870351e-14
0.6114000244140625 6.98350060105037e-12
0.6124000244140625 9.127078054979931e-12
0.6134000244140625 8.90619489399669e-12
0.6144000244140625 5.209833498262335e-15
0.6154000244140625 2.673824284345299e-12
0.6164000244140625 2.155121998488792e-12
0.6174000244140625 1.3571422157875046e-12
0.6184000244140625 1.842208755717796e-12
0.6194000244140625 1.283056051332221e-12
0.6204000244140625 4.084337089179639e-12
0.6214000244140625 6.753984086704529e-12
0.6224000244140625 2.0662658767679807e-13
0.6234000244140625 4.8462552692249e-14
0.6244000244140625 3.598840351373825e-12
0.6254000244140625 3.994760783979961e-13
0.6264000244140625 1.5939816278160896e-11
0.6274000244140625 1.0413331508102478e-14
0.6284000244140625 7.421742834903217e-12
0.6294000244140625 5.700827368713077e-12
0.6304000244140625 7.273369965882223e-12
0.6314000244140625 1.354635575353949e-11
0.6324000244140625 5.3957332775963255e-11
0.6334000244140625 4.0214936064697966e-11
0.6344000244140625 3.7436332696293146e-14
0.6354000244140625 2.9102935696417393e-14
0.6364000244140625 2.3177284844262328e-14
