9000.00 0.0075
9020.00 0.0033
9040.00 0.0003
9060.00 0.0031
9080.00 0.0015
9100.00 0.0050
9120.00 0.0040
9140.00 0.0076
9160.00 0.0117
9180.00 0.0141
9200.00 0.0264
9220.00 0.0373
9240.00 0.0541
9260.00 0.0860
9280.00 0.1191
9300.00 0.1495
9320.00 0.1717
9340.00 0.1991
9360.00 0.2426
9380.00 0.2940
9400.00 0.3865
9420.00 0.3959
9440.00 0.3757
9460.00 0.4018
9480.00 0.4130
9500.00 0.4044
9520.00 0.4078
9540.00 0.4048
9560.00 0.4011
9580.00 0.4026
9600.00 0.4064
9620.00 0.4153
9640.00 0.4210
9660.00 0.4148
9680.00 0.4221
9700.00 0.4226
9720.00 0.4129
9740.00 0.3978
9760.00 0.3902
9780.00 0.3902
9800.00 0.3825
9820.00 0.3814
9840.00 0.3749
9860.00 0.3663
9880.00 0.3570
9900.00 0.3481
9920.00 0.3376
9940.00 0.3269
9960.00 0.3168
9980.00 0.3055
10000.00 0.2956
10020.00 0.2817
10040.00 0.2679
10060.00 0.2544
10080.00 0.2411
10100.00 0.2290
10120.00 0.2169
10140.00 0.2036
10160.00 0.1901
10180.00 0.1763
10200.00 0.1628
10220.00 0.1536
10240.00 0.1438
10260.00 0.1346
10280.00 0.1251
10300.00 0.1154
10320.00 0.1058
10340.00 0.0961
10360.00 0.0866
10380.00 0.0771
10400.00 0.0678
10420.00 0.0647
10440.00 0.0614
10460.00 0.0581
10480.00 0.0550
10500.00 0.0516
10520.00 0.0484
10540.00 0.0451
10560.00 0.0416
10580.00 0.0381
10600.00 0.0343
10620.00 0.0302
10640.00 0.0259
10660.00 0.0213
10680.00 0.0168
10700.00 0.0125
10720.00 0.0088
10740.00 0.0057
10760.00 0.0034
10780.00 0.0018
10800.00 0.0007
10820.00 0.0005
10840.00 0.0003
10860.00 0.0001
10880.00 0.0001
10900.00 0.0000
