8280.00 0.0061
8300.00 0.0034
8320.00 0.0040
8340.00 0.0045
8360.00 0.0056
8380.00 0.0089
8400.00 0.0210
8420.00 0.0333
8440.00 0.0544
8460.00 0.0824
8480.00 0.1281
8500.00 0.1891
8520.00 0.2546
8540.00 0.3355
8560.00 0.4037
8580.00 0.4649
8600.00 0.5147
8620.00 0.5471
8640.00 0.5697
8660.00 0.5809
8680.00 0.5872
8700.00 0.5888
8720.00 0.5897
8740.00 0.5902
8760.00 0.5902
8780.00 0.5910
8800.00 0.5901
8820.00 0.5883
8840.00 0.5864
8860.00 0.5876
8880.00 0.5874
8900.00 0.5853
8920.00 0.5845
8940.00 0.5770
8960.00 0.5627
8980.00 0.5424
9000.00 0.5335
9020.00 0.5416
9040.00 0.5564
9060.00 0.5466
9080.00 0.5276
9100.00 0.5348
9120.00 0.5416
9140.00 0.5336
9160.00 0.5326
9180.00 0.5228
9200.00 0.5299
9220.00 0.5135
9240.00 0.4886
9260.00 0.4487
9280.00 0.3889
9300.00 0.3104
9320.00 0.2159
9340.00 0.1541
9360.00 0.1108
9380.00 0.0766
9400.00 0.0570
9420.00 0.0330
9440.00 0.0176
9460.00 0.0111
9480.00 0.0074
9500.00 0.0038
9520.00 0.0021
9540.00 0.0012
9560.00 0.0001
